Name:C X_Dim:600 Y_Dim:300 Conductance:10000.0

### Channel Times ###
      Start      End
0   -1.9505  -1.9495
1   -1.8505  -1.8495
2   -1.7505  -1.7495
3   -1.6505  -1.6495
4   -1.5505  -1.5495
5   -1.4500  -1.4490
6   -1.3505  -1.3495
7   -1.2505  -1.2495
8   -1.1505  -1.1495
9   -1.0505  -1.0495
10  -0.9505  -0.9495
11  -0.8505  -0.8495
12  -0.7505  -0.7495
13  -0.6505  -0.6495
14  -0.5505  -0.5495
15  -0.4505  -0.4495
16  -0.3505  -0.3495
17  -0.2505  -0.2495
18  -0.1505  -0.1495
19  -0.0505  -0.0495
20   0.0250   0.0260
21   0.0545   0.0555
22   0.0695   0.0705
23   0.0945   0.0955
24   0.1295   0.1305
25   0.1745   0.1755
26   0.2345   0.2355
27   0.3145   0.3155
28   0.4195   0.4205
29   0.5595   0.5605
30   0.7445   0.7455
31   0.9895   0.9905
32   1.3145   1.3155
33   1.7445   1.7455
34   2.3145   2.3155
35   3.0745   3.0755
36   4.0845   4.0855
37   5.4245   5.4255
38   7.2045   7.2055
39   9.5695   9.5705
40  12.6595  12.6605
41  22.7295  22.7305
42  39.3945  39.3955
43  48.1145  48.1155

### Data ###
 Station Component           0           1           2           3           4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19         20         21         22         23         24         25         26         27         28         29         30         31         32         33         34         35         36         37         38         39         40         41         42         43
  -376.0         X    0.161506    0.161394    0.161282    0.161171    0.161059     32.365600     32.351200     32.336900     32.322500     32.308100     32.293800     32.279400     32.265100     32.250800     32.236500     32.222200     32.207900     32.193700     32.179400     32.165200  -0.053741  -0.053714  -0.053700  -0.053677  -0.053645  -0.053604  -0.053549  -0.053476  -0.053381  -0.053254  -0.053086  -0.052866  -0.052575  -0.052194  -0.051694  -0.051039  -0.050184  -0.049081  -0.047667  -0.045873  -0.043668  -0.037433  -0.029614  -0.026447
  -374.0         X    0.162993    0.162880    0.162768    0.162655    0.162542     32.650900     32.636400     32.621900     32.607400     32.592900     32.578400     32.564000     32.549500     32.535000     32.520600     32.506200     32.491800     32.477400     32.463000     32.448700  -0.054268  -0.054241  -0.054227  -0.054204  -0.054171  -0.054129  -0.054074  -0.054000  -0.053904  -0.053775  -0.053607  -0.053384  -0.053090  -0.052705  -0.052201  -0.051538  -0.050676  -0.049562  -0.048133  -0.046322  -0.044095  -0.037798  -0.029901  -0.026703
  -372.0         X    0.164498    0.164384    0.164270    0.164156    0.164042     32.939300     32.924700     32.910000     32.895400     32.880800     32.866100     32.851500     32.836900     32.822400     32.807800     32.793200     32.778700     32.764200     32.749700     32.735200  -0.054801  -0.054774  -0.054760  -0.054736  -0.054704  -0.054662  -0.054606  -0.054531  -0.054434  -0.054304  -0.054133  -0.053908  -0.053612  -0.053223  -0.052714  -0.052045  -0.051173  -0.050048  -0.048605  -0.046776  -0.044526  -0.038167  -0.030192  -0.026962
  -370.0         X    0.166019    0.165904    0.165789    0.165674    0.165559     33.230800     33.216000     33.201200     33.186500     33.171700     33.156900     33.142200     33.127400     33.112700     33.098000     33.083300     33.068700     33.054000     33.039400     33.024700  -0.055341  -0.055314  -0.055299  -0.055276  -0.055243  -0.055200  -0.055144  -0.055069  -0.054970  -0.054839  -0.054667  -0.054440  -0.054140  -0.053747  -0.053233  -0.052557  -0.051677  -0.050541  -0.049084  -0.047236  -0.044964  -0.038541  -0.030486  -0.027224
  -368.0         X    0.167558    0.167442    0.167325    0.167209    0.167093     33.525400     33.510500     33.495600     33.480600     33.465700     33.450800     33.435900     33.421100     33.406200     33.391400     33.376600     33.361700     33.346900     33.332200     33.317400  -0.055888  -0.055860  -0.055846  -0.055822  -0.055789  -0.055746  -0.055689  -0.055613  -0.055513  -0.055381  -0.055207  -0.054977  -0.054675  -0.054278  -0.053759  -0.053076  -0.052187  -0.051040  -0.049568  -0.047701  -0.045407  -0.038920  -0.030784  -0.027490
  -366.0         X    0.169114    0.168997    0.168879    0.168762    0.168645     33.823100     33.808100     33.793000     33.778000     33.762900     33.747900     33.732900     33.717900     33.702900     33.687900     33.672900     33.658000     33.643000     33.628100     33.613200  -0.056442  -0.056413  -0.056399  -0.056375  -0.056341  -0.056298  -0.056240  -0.056164  -0.056063  -0.055930  -0.055754  -0.055522  -0.055216  -0.054816  -0.054291  -0.053602  -0.052704  -0.051545  -0.050058  -0.048173  -0.045855  -0.039303  -0.031086  -0.027759
  -364.0         X    0.170689    0.170570    0.170452    0.170333    0.170215     34.124100     34.108900     34.093700     34.078500     34.063300     34.048100     34.033000     34.017800     34.002700     33.987500     33.972400     33.957300     33.942300     33.927200     33.912100  -0.057003  -0.056974  -0.056959  -0.056935  -0.056901  -0.056857  -0.056799  -0.056722  -0.056620  -0.056485  -0.056307  -0.056073  -0.055765  -0.055360  -0.054830  -0.054134  -0.053227  -0.052056  -0.050554  -0.048650  -0.046309  -0.039691  -0.031392  -0.028031
  -362.0         X    0.172281    0.172161    0.172042    0.171922    0.171803     34.428300     34.413000     34.397600     34.382300     34.366900     34.351600     34.336300     34.321000     34.305700     34.290400     34.275200     34.260000     34.244700     34.229500     34.214300  -0.057570  -0.057541  -0.057527  -0.057502  -0.057468  -0.057424  -0.057365  -0.057286  -0.057184  -0.057048  -0.056868  -0.056632  -0.056320  -0.055911  -0.055376  -0.054672  -0.053757  -0.052574  -0.051057  -0.049134  -0.046769  -0.040084  -0.031701  -0.028306
  -360.0         X    0.173892    0.173771    0.173650    0.173529    0.173409     34.735800     34.720300     34.704800     34.689300     34.673800     34.658300     34.642900     34.627400     34.612000     34.596600     34.581200     34.565800     34.550400     34.535100     34.519700  -0.058145  -0.058116  -0.058101  -0.058076  -0.058042  -0.057997  -0.057938  -0.057859  -0.057755  -0.057617  -0.057436  -0.057197  -0.056882  -0.056469  -0.055928  -0.055218  -0.054293  -0.053098  -0.051566  -0.049623  -0.047235  -0.040482  -0.032014  -0.028585
  -358.0         X    0.175521    0.175399    0.175277    0.175155    0.175033     35.046500     35.030900     35.015300     34.999600     34.984000     34.968400     34.952700     34.937200     34.921600     34.906000     34.890500     34.875000     34.859400     34.843900     34.828500  -0.058728  -0.058698  -0.058683  -0.058658  -0.058623  -0.058578  -0.058518  -0.058438  -0.058333  -0.058194  -0.058011  -0.057770  -0.057452  -0.057035  -0.056488  -0.055771  -0.054836  -0.053629  -0.052081  -0.050119  -0.047706  -0.040885  -0.032331  -0.028867
  -356.0         X    0.177169    0.177046    0.176923    0.176800    0.176677     35.360600     35.344900     35.329100     35.313300     35.297500     35.281700     35.266000     35.250200     35.234500     35.218800     35.203100     35.187400     35.171800     35.156100     35.140500  -0.059317  -0.059287  -0.059272  -0.059247  -0.059212  -0.059166  -0.059105  -0.059025  -0.058919  -0.058778  -0.058593  -0.058350  -0.058028  -0.057607  -0.057055  -0.056330  -0.055386  -0.054167  -0.052603  -0.050621  -0.048183  -0.041293  -0.032652  -0.029153
  -354.0         X    0.178837    0.178712    0.178588    0.178463    0.178339     35.678100     35.662200     35.646300     35.630300     35.614400     35.598400     35.582500     35.566700     35.550800     35.534900     35.519100     35.503300     35.487400     35.471600     35.455900  -0.059915  -0.059884  -0.059869  -0.059844  -0.059808  -0.059762  -0.059700  -0.059619  -0.059512  -0.059370  -0.059183  -0.058937  -0.058613  -0.058187  -0.057629  -0.056897  -0.055943  -0.054711  -0.053132  -0.051129  -0.048667  -0.041706  -0.032977  -0.029443
  -352.0         X    0.180523    0.180397    0.180272    0.180146    0.180021     35.999000     35.983000     35.966900     35.950800     35.934700     35.918600     35.902500     35.886500     35.870500     35.854500     35.838500     35.822500     35.806500     35.790600     35.774600  -0.060519  -0.060489  -0.060473  -0.060448  -0.060411  -0.060365  -0.060303  -0.060221  -0.060113  -0.059970  -0.059781  -0.059532  -0.059204  -0.058774  -0.058211  -0.057471  -0.056507  -0.055263  -0.053667  -0.051644  -0.049157  -0.042124  -0.033307  -0.029736
  -350.0         X    0.182229    0.182102    0.181975    0.181848    0.181722     36.323400     36.307200     36.290900     36.274700     36.258400     36.242200     36.226000     36.209800     36.193600     36.177400     36.161300     36.145200     36.129000     36.112900     36.096800  -0.061132  -0.061101  -0.061086  -0.061060  -0.061023  -0.060976  -0.060914  -0.060830  -0.060721  -0.060576  -0.060386  -0.060134  -0.059803  -0.059369  -0.058800  -0.058052  -0.057079  -0.055821  -0.054210  -0.052165  -0.049653  -0.042548  -0.033640  -0.030032
  -348.0         X    0.183955    0.183827    0.183699    0.183571    0.183443     36.651300     36.634900     36.618500     36.602100     36.585700     36.569300     36.552900     36.536600     36.520200     36.503900     36.487600     36.471300     36.455000     36.438800     36.422500  -0.061753  -0.061721  -0.061706  -0.061679  -0.061642  -0.061595  -0.061532  -0.061448  -0.061338  -0.061191  -0.060999  -0.060745  -0.060410  -0.059971  -0.059396  -0.058641  -0.057657  -0.056387  -0.054759  -0.052693  -0.050155  -0.042977  -0.033977  -0.030333
  -346.0         X    0.185701    0.185572    0.185442    0.185313    0.185184     36.982700     36.966200     36.949600     36.933000     36.916400     36.899900     36.883400     36.866900     36.850400     36.833900     36.817400     36.801000     36.784500     36.768100     36.751700  -0.062381  -0.062350  -0.062334  -0.062307  -0.062270  -0.062222  -0.062158  -0.062073  -0.061962  -0.061814  -0.061619  -0.061363  -0.061025  -0.060581  -0.060000  -0.059237  -0.058244  -0.056960  -0.055315  -0.053228  -0.050663  -0.043412  -0.034319  -0.030637
  -344.0         X    0.187468    0.187337    0.187206    0.187075    0.186945     37.317700     37.301000     37.284200     37.267500     37.250800     37.234100     37.217400     37.200700     37.184100     37.167400     37.150800     37.134200     37.117600     37.101000     37.084500  -0.063018  -0.062986  -0.062970  -0.062943  -0.062905  -0.062857  -0.062792  -0.062706  -0.062594  -0.062445  -0.062248  -0.061989  -0.061647  -0.061199  -0.060612  -0.059841  -0.058837  -0.057541  -0.055878  -0.053770  -0.051179  -0.043852  -0.034665  -0.030945
  -342.0         X    0.189255    0.189122    0.188990    0.188858    0.188726     37.656300     37.639400     37.622500     37.605600     37.588700     37.571900     37.555000     37.538200     37.521400     37.504600     37.487800     37.471000     37.454300     37.437500     37.420800  -0.063663  -0.063631  -0.063614  -0.063587  -0.063549  -0.063500  -0.063435  -0.063348  -0.063235  -0.063084  -0.062885  -0.062623  -0.062278  -0.061825  -0.061232  -0.060453  -0.059439  -0.058129  -0.056449  -0.054319  -0.051700  -0.044298  -0.035016  -0.031257
  -340.0         X    0.191063    0.190929    0.190795    0.190662    0.190529     37.998500     37.981500     37.964400     37.947400     37.930300     37.913300     37.896300     37.879300     37.862300     37.845400     37.828400     37.811500     37.794600     37.777700     37.760800  -0.064316  -0.064283  -0.064267  -0.064239  -0.064201  -0.064152  -0.064086  -0.063998  -0.063883  -0.063731  -0.063530  -0.063265  -0.062917  -0.062459  -0.061860  -0.061073  -0.060048  -0.058724  -0.057027  -0.054875  -0.052229  -0.044749  -0.035371  -0.031573
  -338.0         X    0.192892    0.192757    0.192622    0.192487    0.192353     38.344500     38.327300     38.310100     38.292800     38.275600     38.258400     38.241300     38.224100     38.207000     38.189800     38.172700     38.155600     38.138500     38.121500     38.104400  -0.064978  -0.064945  -0.064928  -0.064900  -0.064862  -0.064812  -0.064745  -0.064657  -0.064541  -0.064386  -0.064184  -0.063916  -0.063564  -0.063102  -0.062496  -0.061701  -0.060665  -0.059327  -0.057612  -0.055438  -0.052764  -0.045206  -0.035730  -0.031893
  -336.0         X    0.194742    0.194606    0.194470    0.194333    0.194198     38.694200     38.676900     38.659400     38.642000     38.624700     38.607300     38.590000     38.572600     38.555300     38.538000     38.520700     38.503500     38.486200     38.469000     38.451800  -0.065648  -0.065615  -0.065598  -0.065570  -0.065531  -0.065480  -0.065413  -0.065324  -0.065206  -0.065051  -0.064846  -0.064575  -0.064219  -0.063752  -0.063140  -0.062337  -0.061290  -0.059939  -0.058206  -0.056008  -0.053307  -0.045670  -0.036094  -0.032217
  -334.0         X    0.196614    0.196477    0.196339    0.196201    0.196064     39.047700     39.030200     39.012600     38.995000     38.977500     38.959900     38.942400     38.924900     38.907400     38.890000     38.872500     38.855100     38.837700     38.820300     38.802900  -0.066327  -0.066294  -0.066277  -0.066248  -0.066209  -0.066158  -0.066090  -0.065999  -0.065881  -0.065724  -0.065516  -0.065243  -0.064883  -0.064412  -0.063793  -0.062981  -0.061924  -0.060558  -0.058807  -0.056586  -0.053856  -0.046139  -0.036463  -0.032546
  -332.0         X    0.198509    0.198369    0.198230    0.198091    0.197953     39.405000     39.387300     39.369600     39.351800     39.334100     39.316400     39.298700     39.281000     39.263400     39.245700     39.228100     39.210500     39.192900     39.175400     39.157800  -0.067015  -0.066981  -0.066964  -0.066936  -0.066895  -0.066844  -0.066775  -0.066684  -0.066564  -0.066405  -0.066196  -0.065920  -0.065556  -0.065079  -0.064454  -0.063634  -0.062565  -0.061185  -0.059415  -0.057172  -0.054413  -0.046614  -0.036837  -0.032878
  -330.0         X    0.200425    0.200284    0.200144    0.200004    0.199864     39.766200     39.748300     39.730400     39.712500     39.694600     39.676700     39.658800     39.641000     39.623200     39.605400     39.587600     39.569800     39.552000     39.534300     39.516600  -0.067712  -0.067678  -0.067661  -0.067632  -0.067591  -0.067539  -0.067470  -0.067378  -0.067257  -0.067096  -0.066884  -0.066606  -0.066238  -0.065756  -0.065125  -0.064295  -0.063215  -0.061821  -0.060032  -0.057765  -0.054977  -0.047096  -0.037215  -0.033215
  -328.0         X    0.202364    0.202222    0.202080    0.201938    0.201797     40.131300     40.113200     40.095100     40.077000     40.059000     40.040900     40.022900     40.004800     39.986800     39.968900     39.950900     39.932900     39.915000     39.897100     39.879200  -0.068419  -0.068384  -0.068367  -0.068337  -0.068296  -0.068244  -0.068174  -0.068081  -0.067958  -0.067796  -0.067582  -0.067300  -0.066929  -0.066442  -0.065804  -0.064965  -0.063874  -0.062464  -0.060657  -0.058365  -0.055548  -0.047584  -0.037599  -0.033556
  -326.0         X    0.204326    0.204183    0.204039    0.203896    0.203753     40.500300     40.482100     40.463800     40.445500     40.427300     40.409100     40.390800     40.372600     40.354500     40.336300     40.318200     40.300000     40.281900     40.263800     40.245700  -0.069135  -0.069100  -0.069082  -0.069052  -0.069011  -0.068958  -0.068887  -0.068793  -0.068669  -0.068505  -0.068289  -0.068004  -0.067629  -0.067137  -0.066491  -0.065644  -0.064541  -0.063117  -0.061290  -0.058974  -0.056127  -0.048078  -0.037987  -0.033901
  -324.0         X    0.206311    0.206166    0.206021    0.205877    0.205732     40.873300     40.855000     40.836500     40.818000     40.799600     40.781200     40.762800     40.744400     40.726100     40.707700     40.689400     40.671100     40.652800     40.634500     40.616300  -0.069860  -0.069824  -0.069807  -0.069777  -0.069735  -0.069681  -0.069610  -0.069514  -0.069389  -0.069223  -0.069005  -0.068717  -0.068338  -0.067840  -0.067188  -0.066332  -0.065218  -0.063778  -0.061932  -0.059591  -0.056713  -0.048579  -0.038380  -0.034251
  -322.0         X    0.208320    0.208173    0.208027    0.207881    0.207735     41.250400     41.231900     41.213200     41.194600     41.176000     41.157400     41.138800     41.120200     41.101700     41.083100     41.064600     41.046200     41.027700     41.009200     40.990800  -0.070595  -0.070559  -0.070541  -0.070511  -0.070468  -0.070414  -0.070342  -0.070245  -0.070119  -0.069952  -0.069731  -0.069440  -0.069057  -0.068554  -0.067895  -0.067030  -0.065903  -0.064448  -0.062582  -0.060216  -0.057308  -0.049086  -0.038779  -0.034606
  -320.0         X    0.210352    0.210204    0.210056    0.209909    0.209761     41.631600     41.612800     41.594000     41.575200     41.556400     41.537600     41.518800     41.500100     41.481400     41.462600     41.444000     41.425300     41.406600     41.388000     41.369400  -0.071339  -0.071303  -0.071285  -0.071254  -0.071212  -0.071157  -0.071084  -0.070986  -0.070859  -0.070689  -0.070466  -0.070172  -0.069785  -0.069276  -0.068611  -0.067736  -0.066597  -0.065126  -0.063241  -0.060849  -0.057910  -0.049600  -0.039182  -0.034965
  -318.0         X    0.212409    0.212259    0.212110    0.211961    0.211812     42.016900     41.997900     41.978900     41.959900     41.940900     41.922000     41.903000     41.884100     41.865200     41.846300     41.827400     41.808500     41.789700     41.770900     41.752000  -0.072094  -0.072058  -0.072039  -0.072008  -0.071965  -0.071910  -0.071836  -0.071737  -0.071608  -0.071437  -0.071211  -0.070914  -0.070523  -0.070009  -0.069336  -0.068452  -0.067301  -0.065814  -0.063908  -0.061491  -0.058520  -0.050121  -0.039591  -0.035329
  -316.0         X    0.214490    0.214339    0.214188    0.214037    0.213886     42.406400     42.387200     42.368000     42.348800     42.329600     42.310500     42.291300     42.272200     42.253100     42.234000     42.215000     42.195900     42.176900     42.157900     42.138900  -0.072859  -0.072822  -0.072803  -0.072772  -0.072728  -0.072672  -0.072598  -0.072498  -0.072368  -0.072195  -0.071967  -0.071666  -0.071270  -0.070751  -0.070071  -0.069177  -0.068014  -0.066511  -0.064585  -0.062142  -0.059138  -0.050648  -0.040006  -0.035697
  -314.0         X    0.216596    0.216443    0.216290    0.216138    0.215986     42.800000     42.780700     42.761300     42.741900     42.722600     42.703200     42.683900     42.664600     42.645300     42.626000     42.606700     42.587500     42.568300     42.549100     42.529900  -0.073634  -0.073597  -0.073578  -0.073546  -0.073502  -0.073445  -0.073370  -0.073269  -0.073138  -0.072963  -0.072732  -0.072429  -0.072028  -0.071503  -0.070816  -0.069913  -0.068737  -0.067217  -0.065270  -0.062800  -0.059765  -0.051183  -0.040426  -0.036071
  -312.0         X    0.218727    0.218572    0.218418    0.218264    0.218110     43.198000     43.178500     43.158900     43.139300     43.119700     43.100200     43.080700     43.061100     43.041700     43.022200     43.002700     42.983300     42.963900     42.944500     42.925100  -0.074420  -0.074382  -0.074363  -0.074331  -0.074286  -0.074229  -0.074152  -0.074051  -0.073918  -0.073741  -0.073508  -0.073201  -0.072796  -0.072266  -0.071571  -0.070658  -0.069469  -0.067933  -0.065965  -0.063468  -0.060400  -0.051725  -0.040851  -0.036449
  -310.0         X    0.220883    0.220727    0.220571    0.220415    0.220260     43.600300     43.580500     43.560700     43.541000     43.521200     43.501500     43.481700     43.462000     43.442300     43.422700     43.403000     43.383400     43.363800     43.344200     43.324600  -0.075216  -0.075178  -0.075158  -0.075126  -0.075081  -0.075023  -0.074946  -0.074843  -0.074709  -0.074530  -0.074294  -0.073984  -0.073575  -0.073039  -0.072336  -0.071413  -0.070211  -0.068659  -0.066669  -0.064145  -0.061043  -0.052274  -0.041282  -0.036832
  -308.0         X    0.223065    0.222907    0.222750    0.222593    0.222436     44.006900     43.987000     43.967000     43.947000     43.927000     43.907100     43.887200     43.867300     43.847400     43.827500     43.807700     43.787800     43.768000     43.748200     43.728500  -0.076023  -0.075984  -0.075965  -0.075932  -0.075886  -0.075828  -0.075750  -0.075646  -0.075510  -0.075329  -0.075091  -0.074777  -0.074364  -0.073822  -0.073111  -0.072178  -0.070963  -0.069394  -0.067382  -0.064831  -0.061695  -0.052831  -0.041719  -0.037221
  -306.0         X    0.225273    0.225114    0.224955    0.224796    0.224637     44.417900     44.397800     44.377600     44.357400     44.337200     44.317100     44.297000     44.276900     44.256800     44.236700     44.216700     44.196600     44.176600     44.156600     44.136700  -0.076841  -0.076802  -0.076782  -0.076749  -0.076703  -0.076644  -0.076565  -0.076460  -0.076322  -0.076140  -0.075899  -0.075582  -0.075164  -0.074616  -0.073897  -0.072954  -0.071726  -0.070139  -0.068106  -0.065527  -0.062356  -0.053395  -0.042161  -0.037614
  -304.0         X    0.227508    0.227347    0.227186    0.227025    0.226865     44.833400     44.813000     44.792600     44.772300     44.751900     44.731500     44.711200     44.690900     44.670600     44.650300     44.630100     44.609900     44.589600     44.569500     44.549300  -0.077670  -0.077631  -0.077611  -0.077577  -0.077531  -0.077471  -0.077391  -0.077285  -0.077146  -0.076961  -0.076718  -0.076397  -0.075975  -0.075420  -0.074694  -0.073741  -0.072499  -0.070895  -0.068839  -0.066232  -0.063026  -0.053966  -0.042610  -0.038013
