  -380.0         X  5.091430e-11  4.876760e-11  4.671140e-11  4.474190e-11  4.285550e-11   0.091539   0.086541   0.081906   0.077615   0.073628   0.069912   0.066438   0.063184   0.060129   0.057254   0.054545   0.051989   0.049573   0.047287   0.045122 -0.049300 -0.048334 -0.047855 -0.047072 -0.046010 -0.044698 -0.043036 -0.040963 -0.038462 -0.035460 -0.031980 -0.028053 -0.023759 -0.019254 -0.014732 -0.010431 -0.006665 -0.003712 -0.001716 -0.000617 -1.625620e-04 -2.108800e-06 -1.599980e-09 -3.737210e-11
  -378.0         X  5.148010e-11  4.930960e-11  4.723050e-11  4.523920e-11  4.333180e-11   0.092561   0.087507   0.082821   0.078482   0.074451   0.070693   0.067181   0.063890   0.060800   0.057894   0.055155   0.052570   0.050127   0.047815   0.045626 -0.049850 -0.048874 -0.048389 -0.047598 -0.046524 -0.045197 -0.043517 -0.041421 -0.038891 -0.035856 -0.032338 -0.028367 -0.024025 -0.019469 -0.014897 -0.010547 -0.006739 -0.003753 -0.001735 -0.000624 -1.643730e-04 -2.132260e-06 -1.617760e-09 -3.778750e-11
  -376.0         X  5.205450e-11  4.985970e-11  4.775750e-11  4.574390e-11  4.381520e-11   0.093598   0.088488   0.083750   0.079362   0.075285   0.071485   0.067934   0.064606   0.061482   0.058543   0.055773   0.053159   0.050689   0.048351   0.046137 -0.050409 -0.049422 -0.048932 -0.048132 -0.047045 -0.045704 -0.044005 -0.041885 -0.039327 -0.036258 -0.032700 -0.028685 -0.024294 -0.019688 -0.015064 -0.010665 -0.006815 -0.003795 -0.001754 -0.000631 -1.662120e-04 -2.156070e-06 -1.635810e-09 -3.820910e-11
  -374.0         X  5.263750e-11  5.041820e-11  4.829240e-11  4.625620e-11  4.430590e-11   0.094652   0.089484   0.084692   0.080255   0.076133   0.072290   0.068698   0.065334   0.062174   0.059202   0.056401   0.053757   0.051259   0.048896   0.046657 -0.050976 -0.049978 -0.049482 -0.048673 -0.047575 -0.046218 -0.044500 -0.042357 -0.039770 -0.036666 -0.033069 -0.029008 -0.024568 -0.019909 -0.015233 -0.010785 -0.006892 -0.003838 -0.001774 -0.000638 -1.680780e-04 -2.180250e-06 -1.654130e-09 -3.863700e-11
  -372.0         X  5.322940e-11  5.098510e-11  4.883540e-11  4.677640e-11  4.480410e-11   0.095722   0.090495   0.085649   0.081162   0.076993   0.073107   0.069475   0.066072   0.062877   0.059871   0.057038   0.054365   0.051839   0.049448   0.047184 -0.051552 -0.050543 -0.050042 -0.049223 -0.048113 -0.046741 -0.045003 -0.042835 -0.040219 -0.037081 -0.033442 -0.029336 -0.024846 -0.020134 -0.015405 -0.010907 -0.006969 -0.003881 -0.001794 -0.000645 -1.699730e-04 -2.204790e-06 -1.672730e-09 -3.907150e-11
  -370.0         X  5.383030e-11  5.156060e-11  4.938670e-11  4.730440e-11  4.530990e-11   0.096807   0.091522   0.086621   0.082083   0.077867   0.073936   0.070263   0.066822   0.063590   0.060550   0.057685   0.054982   0.052427   0.050009   0.047719 -0.052137 -0.051116 -0.050609 -0.049782 -0.048658 -0.047271 -0.045514 -0.043321 -0.040676 -0.037502 -0.033822 -0.029669 -0.025128 -0.020363 -0.015580 -0.011031 -0.007048 -0.003925 -0.001814 -0.000653 -1.718970e-04 -2.229710e-06 -1.691610e-09 -3.951250e-11
  -368.0         X  5.444040e-11  5.214500e-11  4.994640e-11  4.784050e-11  4.582340e-11   0.097910   0.092564   0.087608   0.083018   0.078754   0.074779   0.071064   0.067583   0.064314   0.061240   0.058343   0.055608   0.053024   0.050579   0.048263 -0.052731 -0.051699 -0.051186 -0.050349 -0.049213 -0.047809 -0.046032 -0.043815 -0.041139 -0.037929 -0.034207 -0.030007 -0.025414 -0.020595 -0.015758 -0.011157 -0.007129 -0.003970 -0.001835 -0.000660 -1.738510e-04 -2.255010e-06 -1.710790e-09 -3.996030e-11
  -366.0         X  5.505980e-11  5.273830e-11  5.051470e-11  4.838490e-11  4.634480e-11   0.099030   0.093623   0.088610   0.083968   0.079655   0.075634   0.071876   0.068356   0.065050   0.061940   0.059010   0.056244   0.053630   0.051157   0.048815 -0.053334 -0.052290 -0.051771 -0.050925 -0.049776 -0.048356 -0.046559 -0.044316 -0.041610 -0.038363 -0.034599 -0.030350 -0.025705 -0.020831 -0.015938 -0.011284 -0.007210 -0.004015 -0.001856 -0.000668 -1.758340e-04 -2.280690e-06 -1.730250e-09 -4.041500e-11
  -364.0         X  5.568880e-11  5.334080e-11  5.109180e-11  4.893760e-11  4.687430e-11   0.100167   0.094698   0.089627   0.084932   0.080569   0.076503   0.072702   0.069141   0.065797   0.062652   0.059688   0.056890   0.054246   0.051745   0.049375 -0.053946 -0.052890 -0.052366 -0.051509 -0.050347 -0.048911 -0.047093 -0.044825 -0.042088 -0.038803 -0.034996 -0.030699 -0.026000 -0.021070 -0.016121 -0.011414 -0.007293 -0.004061 -0.001877 -0.000675 -1.778490e-04 -2.306780e-06 -1.750020e-09 -4.087670e-11
  -362.0         X  5.632750e-11  5.395260e-11  5.167780e-11  4.949890e-11  4.741190e-11   0.101322   0.095790   0.090661   0.085911   0.081498   0.077385   0.073540   0.069938   0.066556   0.063374   0.060376   0.057546   0.054872   0.052341   0.049945 -0.054568 -0.053500 -0.052969 -0.052103 -0.050928 -0.049475 -0.047636 -0.045342 -0.042573 -0.039251 -0.035400 -0.031053 -0.026300 -0.021313 -0.016307 -0.011545 -0.007377 -0.004108 -0.001899 -0.000683 -1.798940e-04 -2.333270e-06 -1.770100e-09 -4.134560e-11
  -360.0         X  5.697620e-11  5.457390e-11  5.227290e-11  5.006890e-11  4.795790e-11   0.102495   0.096899   0.091710   0.086906   0.082442   0.078281   0.074392   0.070748   0.067326   0.064108   0.061075   0.058212   0.055507   0.052948   0.050523 -0.055200 -0.054119 -0.053583 -0.052707 -0.051517 -0.050048 -0.048188 -0.045867 -0.043066 -0.039705 -0.035810 -0.031412 -0.026604 -0.021560 -0.016496 -0.011679 -0.007462 -0.004156 -0.001921 -0.000691 -1.819720e-04 -2.360170e-06 -1.790480e-09 -4.182170e-11
  -358.0         X  5.763490e-11  5.520490e-11  5.287730e-11  5.064780e-11  4.851240e-11   0.103686   0.098025   0.092777   0.087916   0.083400   0.079191   0.075257   0.071570   0.068109   0.064853   0.061785   0.058889   0.056152   0.053563   0.051110 -0.055841 -0.054748 -0.054205 -0.053319 -0.052116 -0.050630 -0.048748 -0.046400 -0.043567 -0.040167 -0.036226 -0.031778 -0.026914 -0.021811 -0.016688 -0.011815 -0.007549 -0.004204 -0.001943 -0.000699 -1.840820e-04 -2.387490e-06 -1.811180e-09 -4.230520e-11
  -356.0         X  5.830400e-11  5.584570e-11  5.349110e-11  5.123580e-11  4.907550e-11   0.104897   0.099169   0.093859   0.088943   0.084374   0.080115   0.076135   0.072406   0.068904   0.065610   0.062506   0.059576   0.056808   0.054188   0.051707 -0.056493 -0.055387 -0.054838 -0.053942 -0.052724 -0.051221 -0.049317 -0.046942 -0.044075 -0.040636 -0.036649 -0.032149 -0.027228 -0.022065 -0.016883 -0.011953 -0.007637 -0.004253 -0.001966 -0.000707 -1.862250e-04 -2.415250e-06 -1.832210e-09 -4.279630e-11
  -354.0         X  5.898360e-11  5.649670e-11  5.411460e-11  5.183300e-11  4.964760e-11   0.106126   0.100332   0.094960   0.089985   0.085363   0.081054   0.077027   0.073255   0.069712   0.066379   0.063239   0.060275   0.057474   0.054823   0.052313 -0.057155 -0.056036 -0.055481 -0.054574 -0.053342 -0.051821 -0.049895 -0.047492 -0.044592 -0.041113 -0.037079 -0.032526 -0.027547 -0.022324 -0.017080 -0.012093 -0.007727 -0.004303 -0.001989 -0.000715 -1.884020e-04 -2.443440e-06 -1.853570e-09 -4.329520e-11
  -352.0         X  5.967400e-11  5.715790e-11  5.474800e-11  5.243960e-11  5.022870e-11   0.107375   0.101513   0.096077   0.091044   0.086367   0.082008   0.077934   0.074117   0.070532   0.067161   0.063983   0.060984   0.058150   0.055469   0.052929 -0.057828 -0.056696 -0.056134 -0.055216 -0.053970 -0.052431 -0.050483 -0.048051 -0.045117 -0.041597 -0.037515 -0.032909 -0.027872 -0.022587 -0.017282 -0.012235 -0.007818 -0.004354 -0.002012 -0.000724 -1.906140e-04 -2.472070e-06 -1.875270e-09 -4.380190e-11
  -350.0         X  6.037520e-11  5.782960e-11  5.539140e-11  5.305590e-11  5.081890e-11   0.108644   0.102712   0.097213   0.092120   0.087388   0.082978   0.078855   0.074993   0.071366   0.067954   0.064739   0.061705   0.058838   0.056124   0.053554 -0.058511 -0.057366 -0.056797 -0.055869 -0.054608 -0.053051 -0.051079 -0.048619 -0.045650 -0.042088 -0.037959 -0.033298 -0.028201 -0.022854 -0.017486 -0.012380 -0.007910 -0.004405 -0.002036 -0.000732 -1.928610e-04 -2.501160e-06 -1.897310e-09 -4.431670e-11
  -348.0         X  6.108770e-11  5.851200e-11  5.604500e-11  5.368200e-11  5.141860e-11   0.109933   0.103931   0.098366   0.093214   0.088426   0.083962   0.079791   0.075883   0.072213   0.068761   0.065508   0.062437   0.059536   0.056790   0.054190 -0.059206 -0.058047 -0.057471 -0.056531 -0.055256 -0.053681 -0.051686 -0.049196 -0.046192 -0.042588 -0.038409 -0.033693 -0.028536 -0.023125 -0.017693 -0.012527 -0.008004 -0.004457 -0.002060 -0.000741 -1.951440e-04 -2.530720e-06 -1.919700e-09 -4.483960e-11
  -346.0         X  6.181150e-11  5.920540e-11  5.670910e-11  5.431810e-11  5.202790e-11   0.111243   0.105170   0.099539   0.094325   0.089479   0.084963   0.080742   0.076787   0.073074   0.069580   0.066288   0.063182   0.060245   0.057467   0.054836 -0.059911 -0.058738 -0.058156 -0.057205 -0.055914 -0.054320 -0.052302 -0.049783 -0.046743 -0.043096 -0.038867 -0.034095 -0.028876 -0.023401 -0.017904 -0.012676 -0.008099 -0.004510 -0.002085 -0.000750 -1.974640e-04 -2.560740e-06 -1.942450e-09 -4.537090e-11
  -344.0         X  6.254700e-11  5.990980e-11  5.738380e-11  5.496440e-11  5.264690e-11   0.112575   0.106429   0.100730   0.095453   0.090550   0.085980   0.081709   0.077706   0.073948   0.070413   0.067082   0.063938   0.060966   0.058155   0.055492 -0.060628 -0.059441 -0.058852 -0.057890 -0.056584 -0.054970 -0.052928 -0.050378 -0.047302 -0.043611 -0.039332 -0.034503 -0.029222 -0.023681 -0.018119 -0.012828 -0.008196 -0.004564 -0.002110 -0.000759 -1.998210e-04 -2.591260e-06 -1.965560e-09 -4.591070e-11
  -342.0         X  6.329430e-11  6.062560e-11  5.806940e-11  5.562110e-11  5.327590e-11   0.113927   0.107708   0.101941   0.096601   0.091639   0.087013   0.082691   0.078640   0.074837   0.071260   0.067888   0.064706   0.061699   0.058854   0.056159 -0.061357 -0.060156 -0.059559 -0.058586 -0.057264 -0.055631 -0.053564 -0.050984 -0.047871 -0.044136 -0.039805 -0.034918 -0.029573 -0.023966 -0.018336 -0.012982 -0.008295 -0.004619 -0.002135 -0.000768 -2.022160e-04 -2.622260e-06 -1.989050e-09 -4.645930e-11
  -340.0         X  6.405370e-11  6.135300e-11  5.876610e-11  5.628840e-11  5.391510e-11   0.115302   0.109008   0.103171   0.097767   0.092745   0.088064   0.083689   0.079589   0.075741   0.072120   0.068708   0.065487   0.062444   0.059564   0.056837 -0.062097 -0.060882 -0.060278 -0.059293 -0.057955 -0.056303 -0.054210 -0.051599 -0.048449 -0.044669 -0.040286 -0.035339 -0.029931 -0.024255 -0.018558 -0.013139 -0.008395 -0.004675 -0.002161 -0.000777 -2.046500e-04 -2.653770e-06 -2.012920e-09 -4.701670e-11
  -338.0         X  6.482540e-11  6.209210e-11  5.947420e-11  5.696660e-11  5.456470e-11   0.116700   0.110329   0.104422   0.098952   0.093869   0.089131   0.084703   0.080554   0.076659   0.072994   0.069540   0.066281   0.063201   0.060286   0.057526 -0.062850 -0.061620 -0.061009 -0.060011 -0.058657 -0.056985 -0.054867 -0.052225 -0.049036 -0.045210 -0.040774 -0.035768 -0.030294 -0.024549 -0.018783 -0.013298 -0.008497 -0.004731 -0.002187 -0.000787 -2.071240e-04 -2.685790e-06 -2.037170e-09 -4.758310e-11
  -336.0         X  6.560970e-11  6.284340e-11  6.019370e-11  5.765580e-11  5.522490e-11   0.118121   0.111672   0.105693   0.100156   0.095012   0.090216   0.085734   0.081535   0.077592   0.073883   0.070387   0.067088   0.063970   0.061020   0.058226 -0.063615 -0.062370 -0.061751 -0.060742 -0.059371 -0.057679 -0.055535 -0.052861 -0.049633 -0.045761 -0.041271 -0.036203 -0.030662 -0.024848 -0.019012 -0.013460 -0.008600 -0.004789 -0.002213 -0.000796 -2.096380e-04 -2.718340e-06 -2.061830e-09 -4.815880e-11
  -334.0         X  6.640690e-11  6.360700e-11  6.092510e-11  5.835630e-11  5.589590e-11   0.119565   0.113037   0.106985   0.101381   0.096173   0.091319   0.086783   0.082532   0.078541   0.074786   0.071248   0.067908   0.064752   0.061766   0.058938 -0.064392 -0.063132 -0.062506 -0.061484 -0.060097 -0.058384 -0.056214 -0.053507 -0.050240 -0.046320 -0.041776 -0.036646 -0.031037 -0.025152 -0.019244 -0.013624 -0.008705 -0.004847 -0.002240 -0.000806 -2.121940e-04 -2.751420e-06 -2.086880e-09 -4.874400e-11
  -332.0         X  6.721720e-11  6.438310e-11  6.166850e-11  5.906840e-11  5.657790e-11   0.121033   0.114425   0.108299   0.102626   0.097354   0.092441   0.087848   0.083545   0.079505   0.075704   0.072123   0.068742   0.065547   0.062525   0.059661 -0.065183 -0.063907 -0.063274 -0.062239 -0.060835 -0.059101 -0.056905 -0.054164 -0.050857 -0.046889 -0.042289 -0.037096 -0.031419 -0.025461 -0.019480 -0.013792 -0.008812 -0.004907 -0.002268 -0.000816 -2.147920e-04 -2.785040e-06 -2.112350e-09 -4.933870e-11
  -330.0         X  6.804080e-11  6.517200e-11  6.242420e-11  5.979220e-11  5.727120e-11   0.122525   0.115836   0.109634   0.103892   0.098555   0.093581   0.088932   0.084576   0.080486   0.076638   0.073012   0.069590   0.066356   0.063296   0.060397 -0.065987 -0.064695 -0.064054 -0.063007 -0.061585 -0.059830 -0.057606 -0.054832 -0.051485 -0.047468 -0.042811 -0.037554 -0.031806 -0.025775 -0.019721 -0.013962 -0.008921 -0.004967 -0.002296 -0.000826 -2.174340e-04 -2.819230e-06 -2.138240e-09 -4.994330e-11
  -328.0         X  6.887820e-11  6.597410e-11  6.319240e-11  6.052800e-11  5.797600e-11   0.124043   0.117271   0.110992   0.105178   0.099776   0.094740   0.090033   0.085623   0.081483   0.077587   0.073916   0.070452   0.067178   0.064080   0.061145 -0.066804 -0.065497 -0.064847 -0.063787 -0.062348 -0.060571 -0.058320 -0.055512 -0.052123 -0.048056 -0.043341 -0.038019 -0.032200 -0.026094 -0.019965 -0.014135 -0.009031 -0.005029 -0.002324 -0.000836 -2.201190e-04 -2.853980e-06 -2.164560e-09 -5.055790e-11
  -326.0         X  6.972950e-11  6.678950e-11  6.397340e-11  6.127610e-11  5.869250e-11   0.125586   0.118730   0.112373   0.106487   0.101017   0.095919   0.091153   0.086689   0.082496   0.078552   0.074836   0.071328   0.068013   0.064877   0.061906 -0.067635 -0.066311 -0.065654 -0.064581 -0.063124 -0.061324 -0.059046 -0.056202 -0.052771 -0.048654 -0.043880 -0.038492 -0.032601 -0.026419 -0.020213 -0.014311 -0.009143 -0.005091 -0.002353 -0.000846 -2.228500e-04 -2.889310e-06 -2.191320e-09 -5.118280e-11
  -324.0         X  7.059500e-11  6.761850e-11  6.476750e-11  6.203670e-11  5.942110e-11   0.127155   0.120213   0.113777   0.107817   0.102279   0.097117   0.092292   0.087772   0.083527   0.079534   0.075771   0.072220   0.068863   0.065687   0.062679 -0.068480 -0.067140 -0.066474 -0.065388 -0.063913 -0.062091 -0.059784 -0.056905 -0.053430 -0.049262 -0.044429 -0.038974 -0.033009 -0.026749 -0.020466 -0.014489 -0.009258 -0.005155 -0.002382 -0.000857 -2.256260e-04 -2.925240e-06 -2.218520e-09 -5.181810e-11
  -322.0         X  7.147510e-11  6.846150e-11  6.557490e-11  6.281010e-11  6.016190e-11   0.128750   0.121722   0.115205   0.109171   0.103563   0.098336   0.093451   0.088873   0.084575   0.080532   0.076722   0.073126   0.069727   0.066512   0.063466 -0.069339 -0.067982 -0.067308 -0.066208 -0.064715 -0.062870 -0.060534 -0.057619 -0.054101 -0.049880 -0.044987 -0.039463 -0.033423 -0.027085 -0.020723 -0.014671 -0.009374 -0.005220 -0.002412 -0.000868 -2.284490e-04 -2.961770e-06 -2.246190e-09 -5.246410e-11
  -320.0         X  7.237010e-11  6.931870e-11  6.639600e-11  6.359660e-11  6.091520e-11   0.130373   0.123256   0.116657   0.110547   0.104869   0.099576   0.094629   0.089994   0.085642   0.081547   0.077689   0.074048   0.070606   0.067350   0.064266 -0.070213 -0.068839 -0.068157 -0.067043 -0.065531 -0.063663 -0.061297 -0.058345 -0.054783 -0.050509 -0.045554 -0.039961 -0.033845 -0.027427 -0.020984 -0.014856 -0.009492 -0.005285 -0.002443 -0.000879 -2.313210e-04 -2.998920e-06 -2.274320e-09 -5.312100e-11
  -318.0         X  7.328020e-11  7.019040e-11  6.723100e-11  6.439630e-11  6.168120e-11   0.132024   0.124817   0.118135   0.111947   0.106196   0.100837   0.095827   0.091133   0.086726   0.082580   0.078673   0.074985   0.071500   0.068203   0.065080 -0.071102 -0.069711 -0.069020 -0.067892 -0.066360 -0.064469 -0.062073 -0.059084 -0.055477 -0.051149 -0.046131 -0.040467 -0.034273 -0.027774 -0.021250 -0.015044 -0.009612 -0.005352 -0.002473 -0.000890 -2.342410e-04 -3.036700e-06 -2.302920e-09 -5.378900e-11
  -316.0         X  7.420580e-11  7.107700e-11  6.808020e-11  6.520970e-11  6.246030e-11   0.133703   0.126405   0.119637   0.113370   0.107547   0.102119   0.097046   0.092292   0.087829   0.083630   0.079673   0.075939   0.072410   0.069070   0.065907 -0.072007 -0.070597 -0.069898 -0.068755 -0.067204 -0.065289 -0.062863 -0.059836 -0.056183 -0.051800 -0.046718 -0.040982 -0.034709 -0.028128 -0.021521 -0.015236 -0.009734 -0.005420 -0.002505 -0.000901 -2.372110e-04 -3.075130e-06 -2.332020e-09 -5.446840e-11
  -314.0         X  7.514720e-11  7.197880e-11  6.894390e-11  6.603700e-11  6.325270e-11   0.135411   0.128019   0.121166   0.114819   0.108921   0.103424   0.098286   0.093472   0.088951   0.084699   0.080691   0.076909   0.073335   0.069953   0.066749 -0.072926 -0.071499 -0.070791 -0.069634 -0.068063 -0.066123 -0.063666 -0.060600 -0.056901 -0.052462 -0.047315 -0.041506 -0.035153 -0.028487 -0.021795 -0.015430 -0.009859 -0.005489 -0.002537 -0.000912 -2.402330e-04 -3.114210e-06 -2.361610e-09 -5.515940e-11
  -312.0         X  7.610480e-11  7.289600e-11  6.982240e-11  6.687850e-11  6.405870e-11   0.137149   0.129662   0.122721   0.116292   0.110319   0.104751   0.099547   0.094671   0.090093   0.085786   0.081727   0.077896   0.074276   0.070851   0.067606 -0.073862 -0.072417 -0.071699 -0.070527 -0.068936 -0.066972 -0.064483 -0.061378 -0.057631 -0.053135 -0.047922 -0.042038 -0.035604 -0.028853 -0.022075 -0.015628 -0.009985 -0.005560 -0.002569 -0.000924 -2.433060e-04 -3.153970e-06 -2.391710e-09 -5.586230e-11
  -310.0         X  7.707890e-11  7.382900e-11  7.071610e-11  6.773450e-11  6.487870e-11   0.138917   0.131334   0.124303   0.117792   0.111741   0.106102   0.100831   0.095892   0.091255   0.086892   0.082781   0.078901   0.075234   0.071764   0.068477 -0.074814 -0.073350 -0.072623 -0.071436 -0.069825 -0.067835 -0.065314 -0.062170 -0.058374 -0.053820 -0.048540 -0.042581 -0.036064 -0.029225 -0.022360 -0.015830 -0.010114 -0.005631 -0.002602 -0.000936 -2.464330e-04 -3.194420e-06 -2.422340e-09 -5.657730e-11
  -308.0         X  7.806990e-11  7.477820e-11  7.162530e-11  6.860540e-11  6.571280e-11   0.140716   0.133035   0.125912   0.119317   0.113189   0.107476   0.102137   0.097134   0.092436   0.088017   0.083853   0.079922   0.076208   0.072693   0.069364 -0.075783 -0.074300 -0.073564 -0.072361 -0.070729 -0.068713 -0.066160 -0.062975 -0.059131 -0.054518 -0.049169 -0.043132 -0.036531 -0.029604 -0.022650 -0.016035 -0.010245 -0.005704 -0.002636 -0.000948 -2.496140e-04 -3.235570e-06 -2.453490e-09 -5.730470e-11
