Data type: dB/dt; UNIT: nT/s
Number of stations:  121
Stations (metre):    -200.00   -190.00   -180.00   -170.00   -160.00   -150.00   -140.00   -130.00   -120.00   -110.00   -100.00    -90.00    -80.00    -70.00    -60.00    -50.00    -40.00    -30.00    -20.00    -10.00      0.00     10.00     20.00     30.00     40.00     50.00     60.00     70.00     80.00     90.00    100.00    110.00    120.00    130.00    140.00    150.00    160.00    170.00    180.00    190.00    200.00    210.00    220.00    230.00    240.00    250.00    260.00    270.00    280.00    290.00    300.00    310.00    320.00    330.00    340.00    350.00    360.00    370.00    380.00    390.00    400.00    410.00    420.00    430.00    440.00    450.00    460.00    470.00    480.00    490.00    500.00    510.00    520.00    530.00    540.00    550.00    560.00    570.00    580.00    590.00    600.00    610.00    620.00    630.00    640.00    650.00    660.00    670.00    680.00    690.00    700.00    710.00    720.00    730.00    740.00    750.00    760.00    770.00    780.00    790.00    800.00    810.00    820.00    830.00    840.00    850.00    860.00    870.00    880.00    890.00    900.00    910.00    920.00    930.00    940.00    950.00    960.00    970.00    980.00    990.00   1000.00
    1    -200.00
    2    -190.00
    3    -180.00
    4    -170.00
    5    -160.00
    6    -150.00
    7    -140.00
    8    -130.00
    9    -120.00
   10    -110.00
   11    -100.00
   12     -90.00
   13     -80.00
   14     -70.00
   15     -60.00
   16     -50.00
   17     -40.00
   18     -30.00
   19     -20.00
   20     -10.00
   21       0.00
   22      10.00
   23      20.00
   24      30.00
   25      40.00
   26      50.00
   27      60.00
   28      70.00
   29      80.00
   30      90.00
   31     100.00
   32     110.00
   33     120.00
   34     130.00
   35     140.00
   36     150.00
   37     160.00
   38     170.00
   39     180.00
   40     190.00
   41     200.00
   42     210.00
   43     220.00
   44     230.00
   45     240.00
   46     250.00
   47     260.00
   48     270.00
   49     280.00
   50     290.00
   51     300.00
   52     310.00
   53     320.00
   54     330.00
   55     340.00
   56     350.00
   57     360.00
   58     370.00
   59     380.00
   60     390.00
   61     400.00
   62     410.00
   63     420.00
   64     430.00
   65     440.00
   66     450.00
   67     460.00
   68     470.00
   69     480.00
   70     490.00
   71     500.00
   72     510.00
   73     520.00
   74     530.00
   75     540.00
   76     550.00
   77     560.00
   78     570.00
   79     580.00
   80     590.00
   81     600.00
